"RequestID","Boro","Yr","M","D","HH","MM","Vol","SegmentID","WktGeom","street","fromSt","toSt","Direction"
"36741","Bronx","2024","2","28","13","0","90","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","13","15","100","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","13","30","94","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","13","45","80","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","14","0","87","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","14","15","79","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","14","30","94","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","14","45","71","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","15","0","81","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","15","15","94","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","15","30","86","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","15","45","85","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","16","0","100","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
"36741","Bronx","2024","2","28","16","15","96","80035","POINT (1013887.8132016277 252701.71093446537)","WEBSTER AVENUE","East 188 Street","East 189 Street","NB"
