"RequestID","Boro","Yr","M","D","HH","MM","Vol","SegmentID","WktGeom","street","fromSt","toSt","Direction"
"37336","Manhattan","2024","3","7","18","15","128","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","18","30","155","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","18","45","157","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","19","0","163","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","19","15","146","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","19","30","127","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","19","45","146","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","20","0","150","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","20","15","154","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","20","30","135","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","20","45","135","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","21","0","127","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","21","15","146","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","21","30","150","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","21","45","132","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","22","0","102","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","22","15","114","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","22","30","114","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","22","45","92","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","23","0","88","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","23","15","95","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","23","30","93","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","7","23","45","106","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","0","0","81","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","0","15","66","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","0","30","63","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","0","45","52","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","1","0","46","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","1","15","40","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","1","30","48","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","1","45","40","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","2","0","47","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","2","15","41","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","2","30","26","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","2","45","46","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","3","0","40","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","3","15","48","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","3","30","34","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","3","45","26","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","4","0","37","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","4","15","41","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","4","30","47","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","4","45","44","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","5","0","54","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","5","15","67","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","5","30","74","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","5","45","83","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","6","0","108","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","6","15","108","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","6","30","134","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","6","45","177","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","7","0","170","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","7","15","190","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","7","30","206","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","7","45","208","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","8","0","161","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","8","15","192","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","8","30","149","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","8","45","185","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","9","0","151","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","9","15","152","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","9","30","163","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","9","45","163","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","10","0","144","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","10","15","154","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","10","30","134","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","10","45","178","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","11","0","153","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
"37336","Manhattan","2024","3","8","11","15","147","71025","POINT (1002092.4974887064 241105.36538791197)","WEST 155 STREET","Harlem River Drive Service Rd W","Frederick Douglass Boulevard","EB"
